Tumor_Sample_Barcode	signature	weights	short_histology	experimental_strategy	num_mutations	genome_size	mut_per_mb
BS_VXDGXQKZ	Signature.5	0.109360198264699	HGAT	WGS	154.6353203462844	3088286401	0.050071560816449166
BS_ZSH09N84	Signature.5	0.08345398178390781	HGAT	WGS	162.2345405879168	3088286401	0.05253221998302508
BS_QZRP3NSG	Signature.5	0	HGAT	WGS	0	3088286401	0
BS_DVDT4VXQ	Signature.5	0	HGAT	WGS	0	3088286401	0
BS_Y74XAFJX	Signature.5	0	HGAT	WGS	0	3088286401	0
BS_5968GBGT	Signature.5	0.19652792431520158	HGAT	WGS	205.17515298507044	3088286401	0.06643656913381929
BS_M0B42FPR	Signature.5	0	HGAT	WGS	0	3088286401	0
BS_AHAXPFG3	Signature.5	0	HGAT	WGS	0	3088286401	0
BS_7GKF6M85	Signature.5	0.16543109681312448	HGAT	WGS	214.2332703729962	3088286401	0.06936962527297552
BS_FK3B5SDH	Signature.5	0	HGAT	WGS	0	3088286401	0
BS_M5FM63EB	Signature.5	0	HGAT	WGS	0	3088286401	0
BS_AK9BV52G	Signature.5	0.08925630682104055	HGAT	WGS	239.20690228038868	3088286401	0.0774561913049685
BS_B4PPG3X5	Signature.5	0	HGAT	WGS	0	3088286401	0
BS_QFH9XM6Q	Signature.5	0.1075055409594326	HGAT	WGS	750.8186980606773	3088286401	0.2431182217483324
BS_4DYW3T2A	Signature.5	0	HGAT	WGS	0	3088286401	0
BS_7G3AFSCR	Signature.5	0	HGAT	WGS	0	3088286401	0
BS_JD05XR6E	Signature.5	0	HGAT	WGS	0	3088286401	0
BS_VCE73HPW	Signature.5	0	HGAT	WGS	0	3088286401	0
BS_G65EA38C	Signature.5	0	HGAT	WGS	0	3088286401	0
BS_DRVEFVQ5	Signature.5	0.19206258826889133	HGAT	WGS	1557.2434656841708	3088286401	0.504241920431968
BS_4PM2QG9C	Signature.5	0.1919683300017049	HGAT	WGS	171.2357503615208	3088286401	0.05544684919963186
BS_CD7AXQM8	Signature.5	0.20329900263225656	HGAT	WGS	12.197940157935394	3088286401	0.003949743830101266
BS_38CD519Z	Signature.5	0	HGAT	WGS	0	3088286401	0
BS_0AK4F99X	Signature.5	0	HGAT	WGS	0	3088286401	0
BS_169P1QCA	Signature.5	0.254196996352062	HGAT	WGS	1208.1983236613507	3088286401	0.39121964959925065
BS_Y96RP1HJ	Signature.5	0.06089328567608326	HGAT	WGS	39.276169261073704	3088286401	0.012717787200162497
BS_JDZX545X	Signature.5	0	HGAT	WGS	0	3088286401	0
BS_2NDRETB2	Signature.5	0	HGAT	WGS	0	3088286401	0
BS_2X60Q1ET	Signature.5	0	HGAT	WGS	0	3088286401	0
BS_5Z0GA574	Signature.5	0	HGAT	WGS	0	3088286401	0
BS_B19AWBBW	Signature.5	0	HGAT	WGS	0	3088286401	0
BS_Z64NEPNE	Signature.5	0.08732566853345215	HGAT	WGS	160.85388143861886	3088286401	0.052085156799749434
BS_Z3AB3KMP	Signature.5	0.19179642080967702	HGAT	WGS	977.0109676044947	3088286401	0.3163602207645426
BS_KQRAHH6Y	Signature.5	0	HGAT	WGS	0	3088286401	0
BS_RWJ0571Q	Signature.5	0.19557291094287718	HGAT	WGS	1575.9265163777043	3088286401	0.5102915700653323
BS_X6H86RTA	Signature.5	0.09995141404718665	HGAT	WGS	39.880614204827474	3088286401	0.012913508990589075
BS_1Q524P3B	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_HYKV2TH9	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_YHXMYDBN	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_3VKW5988	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_JRFVST47	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_AF5D41PD	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_TQ0J7WJQ	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_CGXTFM67	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_YZD4SSMA	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_HEJ72V3F	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_4DQAQFQH	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_BQ81D2BP	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_1MME7FBS	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_X5VN0FW0	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_0ATJ22QA	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_H8NWA41N	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_8SYN7GXG	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_3Z40EZHD	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_NNFDFAFM	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_682Z7WH6	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_J8EH1N7V	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_D6STCMQS	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_R6CKWZW6	Signature.6	0.12701669773729085	HGAT	WGS	18.544437869644465	3088286401	0.006004766223637711
BS_CBMAWSAR	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_J8EK6RNF	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_9P4NDTKJ	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_22VCR7DF	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_Q6GVRAWK	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_EE73VE7V	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_7PF3C1P7	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_6JBE0947	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_VXDGXQKZ	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_ZSH09N84	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_QZRP3NSG	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_DVDT4VXQ	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_Y74XAFJX	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_5968GBGT	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_M0B42FPR	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_AHAXPFG3	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_7GKF6M85	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_FK3B5SDH	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_M5FM63EB	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_AK9BV52G	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_B4PPG3X5	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_QFH9XM6Q	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_4DYW3T2A	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_7G3AFSCR	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_JD05XR6E	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_VCE73HPW	Signature.6	0.13648015736202052	HGAT	WGS	45.857332873638896	3088286401	0.014848795389828516
BS_G65EA38C	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_DRVEFVQ5	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_4PM2QG9C	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_CD7AXQM8	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_38CD519Z	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_0AK4F99X	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_169P1QCA	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_Y96RP1HJ	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_JDZX545X	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_2NDRETB2	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_2X60Q1ET	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_5Z0GA574	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_B19AWBBW	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_Z64NEPNE	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_Z3AB3KMP	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_KQRAHH6Y	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_RWJ0571Q	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_X6H86RTA	Signature.6	0	HGAT	WGS	0	3088286401	0
BS_1Q524P3B	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_HYKV2TH9	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_YHXMYDBN	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_3VKW5988	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_JRFVST47	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_AF5D41PD	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_TQ0J7WJQ	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_CGXTFM67	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_YZD4SSMA	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_HEJ72V3F	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_4DQAQFQH	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_BQ81D2BP	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_1MME7FBS	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_X5VN0FW0	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_0ATJ22QA	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_H8NWA41N	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_8SYN7GXG	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_3Z40EZHD	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_NNFDFAFM	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_682Z7WH6	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_J8EH1N7V	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_D6STCMQS	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_R6CKWZW6	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_CBMAWSAR	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_J8EK6RNF	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_9P4NDTKJ	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_22VCR7DF	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_Q6GVRAWK	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_EE73VE7V	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_7PF3C1P7	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_6JBE0947	Signature.7	0.06397607817690508	HGAT	WGS	22.19969912738606	3088286401	0.007188355043819028
BS_VXDGXQKZ	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_ZSH09N84	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_QZRP3NSG	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_DVDT4VXQ	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_Y74XAFJX	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_5968GBGT	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_M0B42FPR	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_AHAXPFG3	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_7GKF6M85	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_FK3B5SDH	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_M5FM63EB	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_AK9BV52G	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_B4PPG3X5	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_QFH9XM6Q	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_4DYW3T2A	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_7G3AFSCR	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_JD05XR6E	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_VCE73HPW	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_G65EA38C	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_DRVEFVQ5	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_4PM2QG9C	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_CD7AXQM8	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_38CD519Z	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_0AK4F99X	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_169P1QCA	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_Y96RP1HJ	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_JDZX545X	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_2NDRETB2	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_2X60Q1ET	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_5Z0GA574	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_B19AWBBW	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_Z64NEPNE	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_Z3AB3KMP	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_KQRAHH6Y	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_RWJ0571Q	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_X6H86RTA	Signature.7	0	HGAT	WGS	0	3088286401	0
BS_1Q524P3B	Signature.8	0.19697895763351078	HGAT	WGS	492.64437304141046	3088286401	0.1595202999572482
BS_HYKV2TH9	Signature.8	0.38443038570738514	HGAT	WGS	468.6206401773025	3088286401	0.15174131519199813
BS_YHXMYDBN	Signature.8	0.11921300137362845	HGAT	WGS	31.829871366758795	3088286401	0.010306644926601416
BS_3VKW5988	Signature.8	0.3789413744864842	HGAT	WGS	233.80682805816073	3088286401	0.07570762477937704
BS_JRFVST47	Signature.8	0.247944101808849	HGAT	WGS	730.9392121324868	3088286401	0.2366811614025842
BS_AF5D41PD	Signature.8	0.3300441080155949	HGAT	WGS	309.2513292106124	3088286401	0.10013686849460451
BS_TQ0J7WJQ	Signature.8	0.39529186038939085	HGAT	WGS	502.0206626945264	3088286401	0.16255638160112676
BS_CGXTFM67	Signature.8	0.17790898990860793	HGAT	WGS	43.40979353770034	3088286401	0.014056271958340414
BS_YZD4SSMA	Signature.8	0.13053339941637557	HGAT	WGS	906.0323253490628	3088286401	0.29337704076140275
BS_HEJ72V3F	Signature.8	0	HGAT	WGS	0	3088286401	0
BS_4DQAQFQH	Signature.8	0.29848842480295756	HGAT	WGS	615.7816203685014	3088286401	0.19939265353404684
BS_BQ81D2BP	Signature.8	0.24628004537300113	HGAT	WGS	142.34986622559467	3088286401	0.046093479600694154
BS_1MME7FBS	Signature.8	0.4782888545210027	HGAT	WGS	801.1338313226796	3088286401	0.2594104714715802
BS_X5VN0FW0	Signature.8	0.275374953250175	HGAT	WGS	692.29263247094	3088286401	0.22416723793712034
BS_0ATJ22QA	Signature.8	0.2754129604514114	HGAT	WGS	353.90565418006366	3088286401	0.11459612491427854
BS_H8NWA41N	Signature.8	0.2643329220570005	HGAT	WGS	377.7317456194537	3088286401	0.12231111256298723
BS_8SYN7GXG	Signature.8	0.23760295134570114	HGAT	WGS	836.1247857855224	3088286401	0.27074068827126324
BS_3Z40EZHD	Signature.8	0.2652788015921595	HGAT	WGS	655.5039187342261	3088286401	0.21225489919651597
BS_NNFDFAFM	Signature.8	0.4139582350544783	HGAT	WGS	561.7413249689271	3088286401	0.18189418079457687
BS_682Z7WH6	Signature.8	0.3335981680420392	HGAT	WGS	553.1057626137009	3088286401	0.17909794973503848
BS_J8EH1N7V	Signature.8	0.38743757559595304	HGAT	WGS	574.1824870332024	3088286401	0.1859226808910209
BS_D6STCMQS	Signature.8	0.25575721121684164	HGAT	WGS	727.3735087006976	3088286401	0.23552657177947325
BS_R6CKWZW6	Signature.8	0.16494036730313386	HGAT	WGS	24.081293626257544	3088286401	0.007797623179786668
BS_CBMAWSAR	Signature.8	0.3758093693982059	HGAT	WGS	729.82179537131594	3088286401	0.23631933720104348
BS_J8EK6RNF	Signature.8	0.1597917524214981	HGAT	WGS	419.932725363697	3088286401	0.135975965580045
BS_9P4NDTKJ	Signature.8	0.19412234002342904	HGAT	WGS	572.0785360490454	3088286401	0.18524141279895673
BS_22VCR7DF	Signature.8	0.25079337138875973	HGAT	WGS	708.2404808018575	3088286401	0.22933121765278192
BS_Q6GVRAWK	Signature.8	0.2395931569710957	HGAT	WGS	227.13431280859874	3088286401	0.07354703654915286
BS_EE73VE7V	Signature.8	0	HGAT	WGS	0	3088286401	0
BS_7PF3C1P7	Signature.8	0.2947725836120745	HGAT	WGS	466.919772441526	3088286401	0.15119056713468526
BS_6JBE0947	Signature.8	0	HGAT	WGS	0	3088286401	0
BS_VXDGXQKZ	Signature.8	0.23748817626433344	HGAT	WGS	335.80828123776746	3088286401	0.10873612017623474
BS_ZSH09N84	Signature.8	0.3978844593003581	HGAT	WGS	773.4873888798961	3088286401	0.250458438255415
BS_QZRP3NSG	Signature.8	0	HGAT	WGS	0	3088286401	0
BS_DVDT4VXQ	Signature.8	0.17172771488773034	HGAT	WGS	29.193711530914157	3088286401	0.009453045391600051
BS_Y74XAFJX	Signature.8	0.3021482785269778	HGAT	WGS	61.33610054097649	3088286401	0.01986088483280424
BS_5968GBGT	Signature.8	0.25953125636598945	HGAT	WGS	270.950631646093	3088286401	0.0877349430928291
BS_M0B42FPR	Signature.8	0.2925554121389794	HGAT	WGS	443.2214493905538	3088286401	0.1435169514223282
BS_AHAXPFG3	Signature.8	0	HGAT	WGS	0	3088286401	0
BS_7GKF6M85	Signature.8	0.3712106936389781	HGAT	WGS	480.7178482624766	3088286401	0.15565844155736921
BS_FK3B5SDH	Signature.8	0.18619294464857944	HGAT	WGS	64.23656590375991	3088286401	0.02080006759831596
BS_M5FM63EB	Signature.8	0.2928022624491084	HGAT	WGS	452.6722977463216	3088286401	0.146577175484678
BS_AK9BV52G	Signature.8	0.27171102003416764	HGAT	WGS	728.1855336915693	3088286401	0.23578950885377076
BS_B4PPG3X5	Signature.8	0.28864328552155827	HGAT	WGS	977.6348080615179	3088286401	0.31656222290295216
BS_QFH9XM6Q	Signature.8	0.37188916573563624	HGAT	WGS	2597.2739334976836	3088286401	0.841008117853537
BS_4DYW3T2A	Signature.8	0.19366347760352562	HGAT	WGS	121.6206639350141	3088286401	0.0393812775575584
BS_7G3AFSCR	Signature.8	0.29268408935947005	HGAT	WGS	1006.833267396577	3088286401	0.3260168056533099
BS_JD05XR6E	Signature.8	0.4922976704415671	HGAT	WGS	3581.957850132842	3088286401	1.1598528714736396
BS_VCE73HPW	Signature.8	0	HGAT	WGS	0	3088286401	0
BS_G65EA38C	Signature.8	0	HGAT	WGS	0	3088286401	0
BS_DRVEFVQ5	Signature.8	0.46292394197778847	HGAT	WGS	3753.387321555909	3088286401	1.2153624483598886
BS_4PM2QG9C	Signature.8	0.22185737053765628	HGAT	WGS	197.8967745195894	3088286401	0.06407979987073402
BS_CD7AXQM8	Signature.8	0	HGAT	WGS	0	3088286401	0
BS_38CD519Z	Signature.8	0.235244845484551	HGAT	WGS	973.9136603060412	3088286401	0.31535729976037324
BS_0AK4F99X	Signature.8	0	HGAT	WGS	0	3088286401	0
BS_169P1QCA	Signature.8	0.2923554476839853	HGAT	WGS	1389.565442841982	3088286401	0.44994707822177216
BS_Y96RP1HJ	Signature.8	0.18060799603636044	HGAT	WGS	116.49215744345248	3088286401	0.037720645794292865
BS_JDZX545X	Signature.8	0.26428417828482614	HGAT	WGS	1086.2079727506355	3088286401	0.3517186658591369
BS_2NDRETB2	Signature.8	0.2860367825811913	HGAT	WGS	820.3534924428567	3088286401	0.2656338777961859
BS_2X60Q1ET	Signature.8	0	HGAT	WGS	0	3088286401	0
BS_5Z0GA574	Signature.8	0.34953771020123375	HGAT	WGS	858.8141539644313	3088286401	0.27808760019353895
BS_B19AWBBW	Signature.8	0.34903352277782657	HGAT	WGS	123.5578670633506	3088286401	0.04000855199936834
BS_Z64NEPNE	Signature.8	0	HGAT	WGS	0	3088286401	0
BS_Z3AB3KMP	Signature.8	0.3412519539409425	HGAT	WGS	1738.337453375161	3088286401	0.5628809079404942
BS_KQRAHH6Y	Signature.8	0.26249249179281336	HGAT	WGS	136.23360324047013	3088286401	0.04411300817060138
BS_RWJ0571Q	Signature.8	0.4552830726280338	HGAT	WGS	3668.6709992366964	3088286401	1.1879309503317974
BS_X6H86RTA	Signature.8	0.18253229579543506	HGAT	WGS	72.83038602237859	3088286401	0.023582782347775715
BS_1Q524P3B	Signature.9	0.07981522577815288	HGAT	WGS	199.61787967116035	3088286401	0.06463710088757418
BS_HYKV2TH9	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_YHXMYDBN	Signature.9	0.14675602689065087	HGAT	WGS	39.18385917980378	3088286401	0.012687896811356578
BS_3VKW5988	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_JRFVST47	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_AF5D41PD	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_TQ0J7WJQ	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_CGXTFM67	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_YZD4SSMA	Signature.9	0.15387316798171408	HGAT	WGS	1068.0336589610774	3088286401	0.3458337473542751
BS_HEJ72V3F	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_4DQAQFQH	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_BQ81D2BP	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_1MME7FBS	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_X5VN0FW0	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_0ATJ22QA	Signature.9	0.060874251997530236	HGAT	WGS	78.22341381682635	3088286401	0.02532906721070212
BS_H8NWA41N	Signature.9	0.0635024374954058	HGAT	WGS	90.74498318093488	3088286401	0.029383603525745306
BS_8SYN7GXG	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_3Z40EZHD	Signature.9	0.06869539545213864	HGAT	WGS	169.74632216223458	3088286401	0.05496456614492426
BS_NNFDFAFM	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_682Z7WH6	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_J8EH1N7V	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_D6STCMQS	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_R6CKWZW6	Signature.9	0.15000255976673468	HGAT	WGS	21.900373725943265	3088286401	0.007091432232079199
BS_CBMAWSAR	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_J8EK6RNF	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_9P4NDTKJ	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_22VCR7DF	Signature.9	0.07807313124293401	HGAT	WGS	220.47852263004563	3088286401	0.07139186396658476
BS_Q6GVRAWK	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_EE73VE7V	Signature.9	0.07180965215291955	HGAT	WGS	7.396394171750714	3088286401	0.0023949832403353946
BS_7PF3C1P7	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_6JBE0947	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_VXDGXQKZ	Signature.9	0.06049325822523081	HGAT	WGS	85.53746713047636	3088286401	0.027697388138217677
BS_ZSH09N84	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_QZRP3NSG	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_DVDT4VXQ	Signature.9	0.07632512165982983	HGAT	WGS	12.97527068217107	3088286401	0.004201446691592342
BS_Y74XAFJX	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_5968GBGT	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_M0B42FPR	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_AHAXPFG3	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_7GKF6M85	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_FK3B5SDH	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_M5FM63EB	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_AK9BV52G	Signature.9	0.07771122478607141	HGAT	WGS	208.26608242667137	3088286401	0.06743742496137468
BS_B4PPG3X5	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_QFH9XM6Q	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_4DYW3T2A	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_7G3AFSCR	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_JD05XR6E	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_VCE73HPW	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_G65EA38C	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_DRVEFVQ5	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_4PM2QG9C	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_CD7AXQM8	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_38CD519Z	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_0AK4F99X	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_169P1QCA	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_Y96RP1HJ	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_JDZX545X	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_2NDRETB2	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_2X60Q1ET	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_5Z0GA574	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_B19AWBBW	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_Z64NEPNE	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_Z3AB3KMP	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_KQRAHH6Y	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_RWJ0571Q	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_X6H86RTA	Signature.9	0	HGAT	WGS	0	3088286401	0
BS_1Q524P3B	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_HYKV2TH9	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_YHXMYDBN	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_3VKW5988	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_JRFVST47	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_AF5D41PD	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_TQ0J7WJQ	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_CGXTFM67	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_YZD4SSMA	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_HEJ72V3F	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_4DQAQFQH	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_BQ81D2BP	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_1MME7FBS	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_X5VN0FW0	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_0ATJ22QA	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_H8NWA41N	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_8SYN7GXG	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_3Z40EZHD	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_NNFDFAFM	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_682Z7WH6	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_J8EH1N7V	Signature.10	0	HGAT	WGS	0	3088286401	0
